Institute,Academic Program Name,Quota,Seat Type,Gender,Opening_R1,Closing_R1,Opening_R2,Closing_R2,Opening_R3,Closing_R3,Opening_R4,Closing_R4,Opening_R5,Closing_R5,Opening_R6,Closing_R6
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7550,7550,8041,8041,8082,8082,8149,8149,8149,8149,8925,8925
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),22878,22878,24006,24006,24518,24518,25202,25202,25202,25202,27737,27737
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,15467,16248,17236,17807,17610,18125,17610,18312,17610,18427,18914,19699
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),64221,64221,67137,67137,70628,70628,70628,70628,70628,70628,70628,70628
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,50753,51888,44778,55330,44778,57142,44778,57142,44778,57142,58197,61620
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,8079,8133,8678,8714,8810,8993,8810,8993,8993,9093,8993,9093
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2868,2868,3177,3177,3234,3234,3234,3234,3234,3234,3234,3234
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,173405,349722,,,,,,,,,,
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),726400,726400,1002085.0,1002085.0,1002085.0,1002085.0,1002085.0,1002085.0,1002085.0,1002085.0,1002085.0,1002085.0
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,112390,350610,271407,493621,271407,555923,271407,563566,271407,563566,271407,563566
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,97390,97390,97390,97390,97390,97390,97390,97390,97390,97390,97390,97390
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,6089,7874,11857,12222,12222,14641,16800,17849,17849,17897,17849,17897
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),6706,6706,7475,7475,7658,7658,7658,7658,7658,7658,8235,8235
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4490,4490,4727,4727,4727,4727,4727,4727,5172,5172,5268,5268
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),14584,14584,18060,18060,18060,18060,18060,18060,18060,18060,18060,18060
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,8828,10144,10040,11866,10040,11866,10040,11866,10040,11866,11695,12228
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),36191,36191,47354,47354,47354,47354,47354,47354,51368,51368,53709,53709
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,27500,31124,30040,33179,30040,33179,30040,33179,30040,34329,35504,37751
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),6365,6365,7848,7848,7848,7848,7848,7848,7848,7848,9016,9016
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4280,4329,4901,5339,4901,5339,4901,5339,4901,5339,4901,5339
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2247,2247,2247,2247,2247,2247,2247,2247,2247,2247,2247,2247
"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),888223,1221717.0,,,,,,,,,,
"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,485704,644180,639117,1176727.0,639117,718900,639117,718900,639117,718900,639117,718900
"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,17643,17643,36966,36966,,,,,,,,
"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6558,6770,6558,6979,6558,7112,6558,7112,7112,7175,7327,7396
"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),18060,18060,18987,18987,23084,23084,23604,23604,23604,23604,23604,23604
"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,12862,13865,14726,14893,14893,15849,14893,15851,14893,15851,15851,16123
"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,1199,1199,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512
"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),53927,53927,54419,54419,62647,62647,62647,62647,62647,62647,64465,64465
"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,37236,42626,41708,45141,41708,46048,41708,46244,45141,46824,45429,51698
"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),9237,9237,10316,10316,10316,10316,10316,10316,10316,10316,11319,11319
"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6533,6629,7347,7697,7347,7697,7347,7697,7347,7697,7347,7697
"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),4301,4301,4301,4301,4301,4301,4301,4301,4301,4301,4301,4301
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,546208,750728,888104,1105820.0,888104,1105820.0,888104,1105820.0,888104,1105820.0,888104,1105820.0
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,19361,32474,,,,,,,,,,
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7666,7666,8256,8256,8256,8256,8256,8256,8256,8256,8322,8322
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,5437,5437,6087,6087,6287,6287,6287,6287,6287,6287,6287,6287
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,11286,11695,12273,12715,12715,12767,12715,12767,12715,12767,13068,13265
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),49910,49910,53709,53709,53709,53709,53709,53709,53709,53709,54822,54822
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,32680,38127,39170,42182,39170,42914,39170,42976,39170,43223,39170,44871
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,2092,2092,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,10316,10316
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5118,5563,5939,6114,5939,6114,6114,6533,6114,6533,6114,6533
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3123,3123,3123,3123,3123,3123,3123,3123,3739,3739,3739,3739
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2832,2832,2832,2832,2832,2832,2832,2832,2865,2865,2865,2865
"National Institute of Technology, Mizoram","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),1019344.0,1019344.0,1210797.0,1210797.0,,,,,,,,
"National Institute of Technology, Mizoram","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,667009,724185,724185,764291,724185,764291,764291,764291,764291,764291,764291,764291
"National Institute of Technology, Mizoram","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),19899,19899,19899,19899,19899,19899,19899,19899,19899,19899,21636,21636
"National Institute of Technology, Mizoram","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,10673,10673,10673,10673,10673,10673,10673,10673,10673,10673,11997,11997
"National Institute of Technology, Mizoram","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),46638,46638,52308,52308,52498,52498,52498,52498,52498,52498,53715,53715
"National Institute of Technology, Mizoram","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,20007,20801,20007,37156,20007,37321,20007,37321,20007,37321,20007,37859
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,309288,840727,840727,1314967.0,840727,1314967.0,840727,1314967.0,840727,1314967.0,840727,1314967.0
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,25443,25443,,,,,,,,,,
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6847,7078,6847,7189,7286,7550,7550,7926,7550,7926,7977,8149
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,14474,15170,15850,16171,16171,16674,16495,16679,16495,16679,17571,18092
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),54906,54906,62642,62642,62642,62642,62642,62642,63480,63480,69192,69192
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,43376,46244,45411,47240,45411,50882,45411,52728,45411,53362,52010,55295
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),10316,10316,10650,10650,11105,11105,11105,11105,11105,11105,11417,11417
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,7164,7347,7494,7874,7494,7874,7494,7874,7494,7874,7874,8679
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",HS,EWS,Gender-Neutral,87,87,146,146,146,146,146,146,146,146,146,146
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",HS,OBC-NCL,Female-only (including Supernumerary),729,729,729,729,729,729,729,729,729,729,729,729
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",HS,OBC-NCL,Gender-Neutral,919,923,919,1585,919,1585,919,1585,919,1585,919,1585
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",HS,OPEN,Female-only (including Supernumerary),1046,1046,1204,1204,1046,1204,1204,1204,1204,1204,1204,1204
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",HS,OPEN,Gender-Neutral,643,1204,643,1223,643,1223,643,1223,643,1223,643,1621
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",HS,SC,Gender-Neutral,272,272,272,272,272,272,272,272,272,272,272,272
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",HS,ST,Gender-Neutral,52,52,94,94,103,103,103,103,103,103,103,103
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",OS,EWS,Gender-Neutral,128,128,153,153,153,153,153,153,153,153,153,153
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",OS,OBC-NCL,Female-only (including Supernumerary),126,126,208,208,208,208,208,208,208,208,208,208
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",OS,OBC-NCL,Gender-Neutral,172,174,219,240,219,240,219,240,219,240,219,240
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",OS,OPEN,Female-only (including Supernumerary),277,277,369,369,369,369,369,369,369,369,369,369
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",OS,OPEN,Gender-Neutral,316,369,323,511,323,521,323,521,323,550,323,550
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",OS,SC,Gender-Neutral,83,83,83,83,83,83,83,83,83,83,83,83
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",OS,ST,Gender-Neutral,28,28,45,45,45,45,45,45,45,45,45,45
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,1951,2198,2198,2485,2198,2485,2198,2485,2198,2485,2198,2485
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),11537,11591,11537,12978,11537,12978,11537,12978,11537,12978,11537,12978
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,4092,4506,4092,4682,4477,4804,4477,4804,4477,4804,4477,4804
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),16197,17226,17226,18371,17226,18371,17226,18371,17226,18371,17226,18371
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,8001,9099,8001,9099,8001,9099,8001,9099,8001,9099,8001,9099
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,233,233,233,233,233,233,233,233,233,233,233,233
