exam_type,year,seat_type,college_code,college_name,course_name,category,closing_rank_r1,closing_rank_r2,closing_rank_r3
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,1G,17441,21731,29744.5
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,2AG,17931,24226,34228
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,2AR,19245.75,25590,34509
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,2BG,24262.5,31602,31602
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,2BR,41253,45824,45824
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,3AG,15989,21488,28243
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,3AR,19663,26783,33292
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,3BG,15139,22331,30029
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,3BR,17458,23900,34546
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,GM,14802.5,20897,26717
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,GMK,16876,22440,27554
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,GMR,16749,23243,27888
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,SCG,36382,43445,51678
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,SCR,38364,44599,82238
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,STG,35798,37856,51537
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",COMPUTER SCIENCE AND ENGINEERING,STK,42283,51537,61106
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",ELECTRONICS AND COMMUNICATION ENGG,1G,29634,37139,48902
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",ELECTRONICS AND COMMUNICATION ENGG,1R,29702,37411,64274
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",ELECTRONICS AND COMMUNICATION ENGG,2AG,30633,41423,49475
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",ELECTRONICS AND COMMUNICATION ENGG,2AR,31439,43183,49859
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",ELECTRONICS AND COMMUNICATION ENGG,2BG,41566,53232,55380
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",ELECTRONICS AND COMMUNICATION ENGG,3AG,23573.5,31883,40004
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",ELECTRONICS AND COMMUNICATION ENGG,3BG,26570,34286,42401
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",ELECTRONICS AND COMMUNICATION ENGG,3BK,29962,38021,51215
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",ELECTRONICS AND COMMUNICATION ENGG,GM,23532,31651,37502
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",ELECTRONICS AND COMMUNICATION ENGG,GMK,27171.5,31946,38021
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",ELECTRONICS AND COMMUNICATION ENGG,GMR,27044,37297,43183
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",ELECTRONICS AND COMMUNICATION ENGG,SCG,58574,66698,84805
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",ELECTRONICS AND COMMUNICATION ENGG,SCR,61784,84805,97559
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",ELECTRONICS AND COMMUNICATION ENGG,STG,62492,81903,100772
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",ELECTRONICS AND COMMUNICATION ENGG,STR,65794,91909,124589.5
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",SILK TECHNOLOGY,2AG,115675,183148,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",SILK TECHNOLOGY,2AR,120221,220721,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",SILK TECHNOLOGY,2BG,130938,,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",SILK TECHNOLOGY,3AG,136995,175696,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",SILK TECHNOLOGY,3BG,97522,248135.5,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",SILK TECHNOLOGY,GM,92321,153892,247848.5
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",SILK TECHNOLOGY,GMK,96402,158445,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",SILK TECHNOLOGY,GMR,110783,171933,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",SILK TECHNOLOGY,SCG,127295,200503,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",SILK TECHNOLOGY,STG,135532,,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",TEXTILES TECHNOLOGY,1G,146267,,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",TEXTILES TECHNOLOGY,2AG,162775,,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",TEXTILES TECHNOLOGY,2AK,223218,,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",TEXTILES TECHNOLOGY,2AR,177379,,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",TEXTILES TECHNOLOGY,2BG,132204,,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",TEXTILES TECHNOLOGY,3AG,125711,,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",TEXTILES TECHNOLOGY,3BG,140600,,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",TEXTILES TECHNOLOGY,GM,124784,261534,261534
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",TEXTILES TECHNOLOGY,GMK,147439,,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",TEXTILES TECHNOLOGY,GMR,155019,,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",TEXTILES TECHNOLOGY,SCG,184960,,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",TEXTILES TECHNOLOGY,SCK,220738,,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",TEXTILES TECHNOLOGY,SCR,200365,,
KCET,2025,ROK,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",TEXTILES TECHNOLOGY,STG,194281,,
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",CIVIL ENGINEERING,1G,31865,31865,70511
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",CIVIL ENGINEERING,2AG,37219,46090,49999
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",CIVIL ENGINEERING,2AR,47572,47572,56129
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",CIVIL ENGINEERING,2BG,45467,45467,45467
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",CIVIL ENGINEERING,3AG,28845,35240,35240
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",CIVIL ENGINEERING,3BG,32952,42373,42373
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",CIVIL ENGINEERING,3BK,64365,64365,64365
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",CIVIL ENGINEERING,3BR,32982,61498,90714
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",CIVIL ENGINEERING,GM,25511,31403,32722.5
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",CIVIL ENGINEERING,GMK,43006,43006,43006
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",CIVIL ENGINEERING,GMR,31746,42405,46090
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",CIVIL ENGINEERING,SCG,55805,67937,91450
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",CIVIL ENGINEERING,SCR,67937,91450,116899
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",CIVIL ENGINEERING,STG,46077,82202,82202
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",CIVIL ENGINEERING,STR,82202,108840,108840
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRICAL & ELECTRONICS ENGINEERING,1G,15750,15859,17062
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRICAL & ELECTRONICS ENGINEERING,2AG,13043,13043,18590
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRICAL & ELECTRONICS ENGINEERING,2AR,13806,20529,43003
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRICAL & ELECTRONICS ENGINEERING,2BG,13930,13930,13930
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRICAL & ELECTRONICS ENGINEERING,2BR,25098,25098,25098
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRICAL & ELECTRONICS ENGINEERING,3AG,7189,9655,11797
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRICAL & ELECTRONICS ENGINEERING,3BG,8061,10789,15845
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRICAL & ELECTRONICS ENGINEERING,GM,5247,6886.5,10575.75
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRICAL & ELECTRONICS ENGINEERING,GMK,22134,27060,27060
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRICAL & ELECTRONICS ENGINEERING,GMR,12537,15513,23875
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRICAL & ELECTRONICS ENGINEERING,SCG,44899,53808,53808
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRICAL & ELECTRONICS ENGINEERING,SCK,53808,70324,70324
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRICAL & ELECTRONICS ENGINEERING,SCR,58322,58322,58322
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRICAL & ELECTRONICS ENGINEERING,STG,45191.5,45191.5,45191.5
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRICAL & ELECTRONICS ENGINEERING,STR,53395,57867,57867
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRONICS AND COMMUNICATION ENGG,1G,4212,4212,4212
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRONICS AND COMMUNICATION ENGG,2AG,5049,5737,5737
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRONICS AND COMMUNICATION ENGG,2AR,6497,6497,11573
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRONICS AND COMMUNICATION ENGG,2BG,11658,12443,12443
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRONICS AND COMMUNICATION ENGG,2BK,20516,20516,20516
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRONICS AND COMMUNICATION ENGG,3AG,4082,4082,4082
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRONICS AND COMMUNICATION ENGG,3BG,3566,4874,5718
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRONICS AND COMMUNICATION ENGG,3BR,7045,7954,7954
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRONICS AND COMMUNICATION ENGG,GM,1417,1893,3114
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRONICS AND COMMUNICATION ENGG,GMK,5426,5426,5426
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRONICS AND COMMUNICATION ENGG,GMR,4114,4114,4114
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRONICS AND COMMUNICATION ENGG,SCG,25977,26045,26045
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRONICS AND COMMUNICATION ENGG,SCR,37583,46479,46479
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRONICS AND COMMUNICATION ENGG,STG,25845,32791,32791
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",ELECTRONICS AND COMMUNICATION ENGG,STR,37313,37313,37313
KCET,2025,ROK,E003,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",INDUSTRIAL ENGINEERING & MANAGEMENT,1G,61978,53563,53563
