exam_type,year,round,college_code,college_name,course_name,category,closing_rank
KCET,2025,1,E002,Govt.S K S J T Institute of Engineering,TEXTILES,SCK,220738
KCET,2025,1,E002,Govt.S K S J T Institute of Engineering,TEXTILES,SCR,200365
KCET,2025,1,E002,Govt.S K S J T Institute of Engineering,TEXTILES,STG,194281
KCET,2025,1,E003,B M S College of Engineering,CIVIL,1G,31865
KCET,2025,1,E003,B M S College of Engineering,CIVIL,2AG,37219
KCET,2025,1,E003,B M S College of Engineering,CIVIL,2AR,47572
KCET,2025,1,E003,B M S College of Engineering,CIVIL,2BG,45467
KCET,2025,1,E003,B M S College of Engineering,CIVIL,3AG,28845
KCET,2025,1,E003,B M S College of Engineering,CIVIL,3BG,32952
KCET,2025,1,E003,B M S College of Engineering,CIVIL,3BK,64365
KCET,2025,1,E003,B M S College of Engineering,CIVIL,3BR,32982
KCET,2025,1,E003,B M S College of Engineering,CIVIL,GM,25511
KCET,2025,1,E003,B M S College of Engineering,CIVIL,GMK,43006
KCET,2025,1,E003,B M S College of Engineering,CIVIL,GMR,31746
KCET,2025,1,E003,B M S College of Engineering,CIVIL,SCG,55805
KCET,2025,1,E003,B M S College of Engineering,CIVIL,SCR,67937
KCET,2025,1,E003,B M S College of Engineering,CIVIL,STG,46077
KCET,2025,1,E003,B M S College of Engineering,CIVIL,STR,82202
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING ELECTRICAL &,1G,15750
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING ELECTRICAL &,2AG,13043
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING ELECTRICAL &,2AR,13806
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING ELECTRICAL &,2BG,13930
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING ELECTRICAL &,2BR,25098
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING ELECTRICAL &,3AG,7189
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING ELECTRICAL &,3BG,8061
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING ELECTRICAL &,GM,5247
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING ELECTRICAL &,GMK,22134
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING ELECTRICAL &,GMR,12537
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING ELECTRICAL &,SCG,44899
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING ELECTRICAL &,SCK,53808
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING ELECTRICAL &,SCR,58322
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING ELECTRICAL &,STG,45191
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING ELECTRICAL &,STR,53395
KCET,2025,1,E003,B M S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,1G,4212
KCET,2025,1,E003,B M S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,2AG,5049
KCET,2025,1,E003,B M S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,2AR,6497
KCET,2025,1,E003,B M S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,2BG,11658
KCET,2025,1,E003,B M S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,2BK,20516
KCET,2025,1,E003,B M S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,3AG,4082
KCET,2025,1,E003,B M S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,3BG,3566
KCET,2025,1,E003,B M S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,3BR,7045
KCET,2025,1,E003,B M S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,GM,1417
KCET,2025,1,E003,B M S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,GMK,5426
KCET,2025,1,E003,B M S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,GMR,4114
KCET,2025,1,E003,B M S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,SCG,25977
KCET,2025,1,E003,B M S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,SCR,37583
KCET,2025,1,E003,B M S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,STG,25845
KCET,2025,1,E003,B M S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,STR,37313
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,1G,61978
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,1R,96372
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,2AG,31329
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,2AK,63504
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,2AR,47323
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,2BG,49182
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,3AG,27348
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,3AR,49910
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,3BG,29932
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,GM,24781
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,GMK,49486
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,GMR,39741
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,SCG,105820
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,SCR,105895
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,STG,99394
KCET,2025,1,E003,B M S College of Engineering,COMMUNICATION ENGG INDUSTRIAL,STK,175435
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,1G,17235
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,1R,35345
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,2AG,26891
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,2AK,63226
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,2AR,31846
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,2BG,25972
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,2BR,30892
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,3AG,15479
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,3BG,15928
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,GM,7440
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,GMK,50300
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,GMR,27046
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,SCG,69333
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,SCK,123766
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,SCR,78178
KCET,2025,1,E003,B M S College of Engineering,ENGINEERING & MANAGEMENT MECHANICAL,STG,54954
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,1G,97863
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,2AG,87536
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,2AK,129998
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,2AR,103202
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,2BG,103223
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,3AG,77653
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,3BG,92959
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,3BR,95400
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,GM,76735
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,GMK,92666
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,GMR,86822
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,SCG,112191
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,SCK,133973
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,SCR,121989
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,STG,114587
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,CIVIL,STR,121682
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING COMPUTER,1G,12218
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING COMPUTER,2AG,10664
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING COMPUTER,2AR,12036
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING COMPUTER,2BG,17547
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING COMPUTER,2BR,21143
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING COMPUTER,3AG,9104
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING COMPUTER,3AK,14625
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING COMPUTER,3AR,9744
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING COMPUTER,3BG,8811
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING COMPUTER,GM,8212
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING COMPUTER,GMK,9609
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING COMPUTER,GMR,8606
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING COMPUTER,SCG,31020
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING COMPUTER,SCR,32488
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING COMPUTER,STG,31849
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,1G,38238
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,1K,64869
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,1R,39377
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,2AG,38077
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,2AR,39591
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,2BG,42975
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,3AG,29735
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,3BG,32944
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,3BK,40266
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,GM,27992
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,GMK,34569
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,GMR,33201
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,SCG,69243
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,SCR,71395
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,STG,75409
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,STR,102950
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,1G,23118
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,1R,26128
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,2AG,19821
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,2AK,20288
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,2AR,20660
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,2BG,31977
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,2BR,32035
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,3AG,17061
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,3AR,19111
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,3BG,17782
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,3BR,18825
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,GM,16042
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,GMK,18523
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,GMR,18675
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,SCG,50588
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,SCK,59525
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,SCR,64238
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,STG,46765
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,STK,57215
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,STR,54482
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,COMMUNICATION ENGG ELECTRONICS AND,1G,57232
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,COMMUNICATION ENGG ELECTRONICS AND,2AG,55442
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,COMMUNICATION ENGG ELECTRONICS AND,2AR,64570
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,COMMUNICATION ENGG ELECTRONICS AND,2BG,67770
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,COMMUNICATION ENGG ELECTRONICS AND,2BK,121655
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,COMMUNICATION ENGG ELECTRONICS AND,3AG,37735
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,COMMUNICATION ENGG ELECTRONICS AND,3BG,40624
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,COMMUNICATION ENGG ELECTRONICS AND,3BR,64294
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,COMMUNICATION ENGG ELECTRONICS AND,GM,37291
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,COMMUNICATION ENGG ELECTRONICS AND,GMK,38021
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,COMMUNICATION ENGG ELECTRONICS AND,GMR,54706
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,COMMUNICATION ENGG ELECTRONICS AND,SCG,109666
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,COMMUNICATION ENGG ELECTRONICS AND,SCR,134981
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,COMMUNICATION ENGG ELECTRONICS AND,STG,120439
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,COMMUNICATION ENGG ELECTRONICS AND,STR,143385
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,INSTRUMENTATION ENGINEERING ELECTRONICS AND,1G,39640
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,INSTRUMENTATION ENGINEERING ELECTRONICS AND,2AG,41501
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,INSTRUMENTATION ENGINEERING ELECTRONICS AND,2AK,49797
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,INSTRUMENTATION ENGINEERING ELECTRONICS AND,2AR,47409
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,INSTRUMENTATION ENGINEERING ELECTRONICS AND,2BG,54064
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,INSTRUMENTATION ENGINEERING ELECTRONICS AND,3AG,34407
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,INSTRUMENTATION ENGINEERING ELECTRONICS AND,3AR,42970
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,INSTRUMENTATION ENGINEERING ELECTRONICS AND,3BG,32339
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,INSTRUMENTATION ENGINEERING ELECTRONICS AND,GM,30617
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,INSTRUMENTATION ENGINEERING ELECTRONICS AND,GMK,48543
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,INSTRUMENTATION ENGINEERING ELECTRONICS AND,GMR,34367
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,INSTRUMENTATION ENGINEERING ELECTRONICS AND,SCG,93549
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,INSTRUMENTATION ENGINEERING ELECTRONICS AND,SCK,99811
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,INSTRUMENTATION ENGINEERING ELECTRONICS AND,SCR,114094
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,INSTRUMENTATION ENGINEERING ELECTRONICS AND,STG,136786
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,TELECOMMUNICAT ION ENGINEERING INDUSTRIAL,1G,82933
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,TELECOMMUNICAT ION ENGINEERING INDUSTRIAL,2AG,70463
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,TELECOMMUNICAT ION ENGINEERING INDUSTRIAL,2AR,93472
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,TELECOMMUNICAT ION ENGINEERING INDUSTRIAL,2BG,69043
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,TELECOMMUNICAT ION ENGINEERING INDUSTRIAL,3AG,73913
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,TELECOMMUNICAT ION ENGINEERING INDUSTRIAL,3BG,68177
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,TELECOMMUNICAT ION ENGINEERING INDUSTRIAL,GM,63094
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,TELECOMMUNICAT ION ENGINEERING INDUSTRIAL,GMK,68188
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,TELECOMMUNICAT ION ENGINEERING INDUSTRIAL,GMR,71918
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,TELECOMMUNICAT ION ENGINEERING INDUSTRIAL,SCG,137150
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,TELECOMMUNICAT ION ENGINEERING INDUSTRIAL,SCR,150774
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,TELECOMMUNICAT ION ENGINEERING INDUSTRIAL,STG,130816
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING & MANAGEMENT MECHANICAL,1G,87443
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING & MANAGEMENT MECHANICAL,1R,123437
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING & MANAGEMENT MECHANICAL,2AG,82513
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING & MANAGEMENT MECHANICAL,2AK,86802
KCET,2025,1,E004,Dr. Ambedkar Institute of Technology,ENGINEERING & MANAGEMENT MECHANICAL,2AR,89432
