exam_type,year,college_code,college_name,course_code,course_name,category,total_seats,category_seats,tuition_fee,other_fee,total_fee,closing_rank_mock,closing_rank_r1,closing_rank_r2,closing_rank_r3,closing_rank_r4
COMEDK,2025,E013,"Akshaya Institute of Technology-Koratagere Road, Tumakuru",IS,Information Science & Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E013,"Akshaya Institute of Technology-Koratagere Road, Tumakuru",ME,Mechanical Engineering,GM,18,16,200000,20000,220000,,,,,
COMEDK,2025,E013,"Akshaya Institute of Technology-Koratagere Road, Tumakuru",ME,Mechanical Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E014,"Anuvartik Mirji Bharatesh Institute of Technology-Shindhollicross, Belagavi",AI,Artificial Intelligence & Machine Learning,GM,18,16,115000,20000,135000,108895,108895,,104513,
COMEDK,2025,E014,"Anuvartik Mirji Bharatesh Institute of Technology-Shindhollicross, Belagavi",AI,Artificial Intelligence & Machine Learning,KKR,18,2,115000,20000,135000,,,,,
COMEDK,2025,E014,"Anuvartik Mirji Bharatesh Institute of Technology-Shindhollicross, Belagavi",CS,Computer Science & Engineering,GM,54,49,125000,20000,145000,,110299,,,
COMEDK,2025,E014,"Anuvartik Mirji Bharatesh Institute of Technology-Shindhollicross, Belagavi",CS,Computer Science & Engineering,KKR,54,5,125000,20000,145000,,,,,
COMEDK,2025,E014,"Anuvartik Mirji Bharatesh Institute of Technology-Shindhollicross, Belagavi",EC,Electronics & Communication Engineering,GM,36,33,115000,20000,135000,109578,109578,,,
COMEDK,2025,E014,"Anuvartik Mirji Bharatesh Institute of Technology-Shindhollicross, Belagavi",EC,Electronics & Communication Engineering,KKR,36,3,115000,20000,135000,,,,,
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",AI,Artificial Intelligence & Machine Learning,GM,36,33,281100,20000,301100,19079,17237,,30837,43182
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",AI,Artificial Intelligence & Machine Learning,KKR,36,3,281100,20000,301100,48608,49553,57776,,
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",CS,Computer Science & Engineering,GM,54,49,281100,20000,301100,,14636,,24582,36964
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",CS,Computer Science & Engineering,KKR,54,5,281100,20000,301100,,39528,52860,,
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",EC,Electronics & Communication Engineering,GM,36,33,281100,20000,301100,23857,20973,,37057,63350
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",EC,Electronics & Communication Engineering,KKR,36,3,281100,20000,301100,62244,58647,63087,,
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",EE,Electrical & Electronics Engineering,GM,18,16,200000,20000,220000,,29181,,62330,91589
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",EE,Electrical & Electronics Engineering,KKR,18,2,200000,20000,220000,,86589,,,
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",IS,Information Science & Engineering,GM,18,16,281100,20000,301100,19430,18289,,31447,45911
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",IS,Information Science & Engineering,KKR,18,2,281100,20000,301100,52860,52564,,,
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",ME,Mechanical Engineering,GM,18,16,150000,20000,170000,50635,42615,,108369,
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",ME,Mechanical Engineering,KKR,18,2,150000,20000,170000,,,,,
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",AR,Automation & Robotics Engineering,GM,18,16,205000,20000,225000,35707,33236,,53894,106607
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",AR,Automation & Robotics Engineering,KKR,18,2,205000,20000,225000,79665,58669,111016,,
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",BT,Biotechnology,GM,18,16,124000,20000,144000,85626,67817,,106895,
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",BT,Biotechnology,KKR,18,2,124000,20000,144000,,93008,,,
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",CA,Computer Science & Engineering (Artificial,GM,36,33,281100,20000,301100,22438,20584,,33066,47299
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",CA,Computer Science & Engineering (Artificial,KKR,36,3,281100,20000,301100,40047,34279,48608,,
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",CS,Computer Science & Engineering,GM,144,132,281100,20000,301100,,19953,,31388,42269
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",CS,Computer Science & Engineering,KKR,144,12,281100,20000,301100,,31564,41231,,
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",CV,Civil Engineering,GM,36,33,205000,20000,225000,111127,99411,,111127,111127
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",CV,Civil Engineering,KKR,36,3,205000,20000,225000,,111016,,,
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",EC,Electronics & Communication Engineering,GM,162,149,281100,20000,301100,37452,33464,,54028,68078
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",EC,Electronics & Communication Engineering,KKR,162,13,281100,20000,301100,70401,63087,97034,,
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",EE,Electrical & Electronics Engineering,GM,54,49,281100,20000,301100,,55340,,110581,105816
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",EE,Electrical & Electronics Engineering,KKR,54,5,281100,20000,301100,,107292,107292,,
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",ME,Mechanical Engineering,GM,54,49,205000,20000,225000,93520,79263,,103984,81153
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",ME,Mechanical Engineering,KKR,54,5,205000,20000,225000,,108639,,,
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",VLS,VLSI,GM,18,16,281100,20000,301100,41820,39413,,60902,73602
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",VLS,VLSI,KKR,18,2,281100,20000,301100,103167,83165,,,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",AI,Artificial Intelligence & Machine Learning,GM,72,21,281100,20000,301100,98103,105216,,86938,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",AI,Artificial Intelligence & Machine Learning,KKR,72,51,281100,20000,301100,,,66293,,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",CA,Computer Science & Engineering (Artificial,GM,36,10,281100,20000,301100,91728,71689,,73490,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",CA,Computer Science & Engineering (Artificial,KKR,36,26,281100,20000,301100,94232,94232,,,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",CD,Computer Science & Engineering (Data Science),GM,36,10,281100,20000,301100,,109097,,,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",CD,Computer Science & Engineering (Data Science),KKR,36,26,281100,20000,301100,,,,,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",CS,Computer Science & Engineering,GM,72,21,281100,20000,301100,,96362,,,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",CS,Computer Science & Engineering,KKR,72,51,281100,20000,301100,,99418,,,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",CV,Civil Engineering,GM,18,5,281100,20000,301100,,,,,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",CV,Civil Engineering,KKR,18,13,281100,20000,301100,,,,,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",EC,Electronics & Communication Engineering,GM,72,21,281100,20000,301100,47857,109976,,,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",EC,Electronics & Communication Engineering,KKR,72,51,281100,20000,301100,,,,,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",EE,Electrical & Electronics Engineering,GM,36,10,281100,20000,301100,,,,,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",EE,Electrical & Electronics Engineering,KKR,36,26,281100,20000,301100,,,,,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",ME,Mechanical Engineering,GM,36,10,281100,20000,301100,,68894,,,
COMEDK,2025,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",ME,Mechanical Engineering,KKR,36,26,281100,20000,301100,,,,,
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",AI,Artificial Intelligence & Machine Learning,GM,54,49,281088,20000,301088,8380,7577,,12943,22868
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",AI,Artificial Intelligence & Machine Learning,KKR,54,5,281088,20000,301088,28553,28069,33260,,
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",CD,Computer Science & Engineering (Data Science),GM,18,16,281088,20000,301088,,6503,,10496,18272
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",CD,Computer Science & Engineering (Data Science),KKR,18,2,281088,20000,301088,,26807,32551,,
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",CS,Computer Science & Engineering,GM,90,82,281088,20000,301088,,5892,,9177,16423
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",CS,Computer Science & Engineering,KKR,90,8,281088,20000,301088,,21259,28602,,
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",CV,Civil Engineering,GM,36,33,281088,20000,301088,46023,45120,,84998,99675
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",CV,Civil Engineering,KKR,36,3,281088,20000,301088,83820,102213,,,
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",EC,Electronics & Communication Engineering,GM,54,49,281088,20000,301088,12471,11758,,19284,32635
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",EC,Electronics & Communication Engineering,KKR,54,5,281088,20000,301088,41340,37395,43337,,
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",EE,Electrical & Electronics Engineering,GM,18,16,281088,20000,301088,,16859,,29168,54276
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",EE,Electrical & Electronics Engineering,KKR,18,2,281088,20000,301088,,80766,,,
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",EI,Electronics & Instrumentation Engineering,GM,18,16,281088,20000,301088,,19334,,33853,68852
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",EI,Electronics & Instrumentation Engineering,KKR,18,2,281088,20000,301088,,91711,,,
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",ET,Electronics & Telecommunication Engineering,GM,18,16,281088,20000,301088,16394,14668,,25329,51158
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",ET,Electronics & Telecommunication Engineering,KKR,18,2,281088,20000,301088,78883,90835,,,
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",IC,Computer Science & Engineering (IOT & Cyber Including Block Chain Technology),GM,18,16,281088,20000,301088,9086,8008,,13341,24466
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",IC,Computer Science & Engineering (IOT & Cyber Including Block Chain Technology),KKR,18,2,281088,20000,301088,28677,28602,34220,,
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",IS,Information Science & Engineering,GM,54,49,281088,20000,301088,10693,9969,,15238,24965
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",IS,Information Science & Engineering,KKR,54,5,281088,20000,301088,34584,27265,,,
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",ME,Mechanical Engineering,GM,36,33,281088,20000,301088,33330,33330,,53844,99493
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",ME,Mechanical Engineering,KKR,36,3,281088,20000,301088,108484,108484,,,
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",RI,Robotics & Artificial Intelligence,GM,18,16,281088,20000,301088,11776,10693,,17065,30233
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",RI,Robotics & Artificial Intelligence,KKR,18,2,281088,20000,301088,36524,33647,58765,,
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",VL,Electronics Engineering (VLSI Design & Technology),GM,18,16,281088,20000,301088,16578,13882,,23687,42283
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",VL,Electronics Engineering (VLSI Design & Technology),KKR,18,2,281088,20000,301088,43337,79186,70401,,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",AI,Artificial Intelligence & Machine Learning,GM,36,33,180000,10000,190000,67897,69053,,107728,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",AI,Artificial Intelligence & Machine Learning,KKR,36,3,180000,10000,190000,80903,110166,,,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",CD,Computer Science & Engineering (Data Science),GM,18,16,110000,10000,120000,,69946,,103964,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",CD,Computer Science & Engineering (Data Science),KKR,18,2,110000,10000,120000,,,,,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",CE,Computer Engineering,GM,18,16,110000,10000,120000,71241,64521,,100965,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",CE,Computer Engineering,KKR,18,2,110000,10000,120000,,,,,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",CS,Computer Science & Engineering,GM,54,49,180000,10000,190000,,68596,,81326,53793
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",CS,Computer Science & Engineering,KKR,54,5,180000,10000,190000,,86987,,,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",CV,Civil Engineering,GM,9,8,60000,10000,70000,93576,93576,,,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",CV,Civil Engineering,KKR,9,1,60000,10000,70000,,,,,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",EC,Electronics & Communication Engineering,GM,18,16,110000,10000,120000,94248,83540,,94248,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",EC,Electronics & Communication Engineering,KKR,18,2,110000,10000,120000,,,,,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",IS,Information Science & Engineering,GM,18,16,110000,10000,120000,102442,91314,,,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",IS,Information Science & Engineering,KKR,18,2,110000,10000,120000,,,,,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",ME,Mechanical Engineering,GM,9,8,60000,10000,70000,91241,95617,,,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",ME,Mechanical Engineering,KKR,9,1,60000,10000,70000,,,,,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",RI,Robotics & Artificial Intelligence,GM,18,16,110000,10000,120000,104954,96436,,65090,
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",RI,Robotics & Artificial Intelligence,KKR,18,2,110000,10000,120000,,,,,
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",AI,Artificial Intelligence & Machine Learning,GM,72,66,200000,20000,220000,99691,89509,,111412,101886
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",AI,Artificial Intelligence & Machine Learning,KKR,72,6,200000,20000,220000,104525,104525,78883,,
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",BT,Biotechnology,GM,4,3,91000,20000,111000,82175,59254,,,
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",BT,Biotechnology,KKR,4,1,91000,20000,111000,,,,,
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",CD,Computer Science & Engineering (Data Science),GM,18,15,200000,20000,220000,,82667,,111716,
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",CD,Computer Science & Engineering (Data Science),KKR,18,3,200000,20000,220000,,,,,
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",CH,Chemical Engineering,GM,4,3,91000,20000,111000,94423,94423,,,
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",CH,Chemical Engineering,KKR,4,1,91000,20000,111000,,,,,
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",CS,Computer Science & Engineering,GM,153,140,200000,20000,220000,,81544,,110850,111716
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",CS,Computer Science & Engineering,KKR,153,13,200000,20000,220000,,86412,109579,,
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",CV,Civil Engineering,GM,10,8,91000,20000,111000,95637,111127,,,
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",CV,Civil Engineering,KKR,10,2,91000,20000,111000,,,,,
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",EC,Electronics & Communication Engineering,GM,16,14,200000,20000,220000,98423,86621,,101158,101288
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",EC,Electronics & Communication Engineering,KKR,16,2,200000,20000,220000,,,,,
